userid,orderid,rating,tags,commentsKeyWords
110103673422,1003500,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['非常','清楚','很','顺利','惊喜','热心','简单','莫大','很','幸运']"
110103712629,1003511,5.0,主动热情|干净整洁|提前联系,"['很','好','主动','热情']"
110103712721,1003514,5.0,提前联系,"['很','满意']"
110103714366,1003519,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
110103773329,1003561,5.0,主动热情|提前联系|耐心等候,
110103816223,1003587,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
110103818368,1003598,5.0,,"['挺','好','安全','还','真心','感谢','十分']"
110103818769,1003604,5.0,,
110103835063,1003614,5.0,,['安全']
110103835163,1003616,5.0,,
110103873426,1003628,5.0,主动热情|提前联系|耐心等候,
110103912520,1003634,5.0,,"['很','满意','很','热情','很','细心','方便']"
110103916626,1003647,5.0,,"['很','愉快','聊','愉快']"
110103916929,1003649,5.0,主动热情|提前联系|耐心等候,
110103918063,1003658,5.0,,
110103971224,1003677,5.0,主动热情|提前联系|耐心等候,"['完全','非常','热情','很','有点','很','热情','还','非常','非常','满意','感谢','感谢']"
110103973022,1003684,5.0,,
110103973525,1003691,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110103973722,1003694,5.0,,
110104014260,1003706,5.0,主动热情|提前联系|耐心等候,"['非常','热情','礼貌']"
110104016224,1003724,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['非常','满意','可亲']"
110104018069,1003736,5.0,,
110104018162,1003738,5.0,,"['不错','好']"
110104018467,1003742,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110104033763,1003753,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['非常','热情','非常','满意','非常']"
110104035063,1003754,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|提前联系|耐心等候|主动搬运行李,"['热情','整洁','平稳','很','流利']"
110104035068,1003759,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['非常','热情']"
110104071021,1003768,5.0,,
110104071523,1003772,5.0,,
110104071525,1003774,5.0,普通话流利|干净整洁|提前联系|主动搬运行李,
110104073526,1003785,5.0,,"['准时','周到','热情','谢谢']"
110104110568,1003794,5.0,主动热情|提前联系|耐心等候,
110104112529,1003802,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
110104116621,1003816,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110104118067,1003824,5.0,主动热情|干净整洁|提前联系|主动搬运行李|耐心等候,"['非常','主动','积极','很','非常','非常','非常','新']"
110104118765,1003830,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|提前联系|主动搬运行李|耐心等候,
110104133066,1003844,5.0,主动热情,
110104133765,1003848,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['热心','谢谢','还']"
110104135365,1003862,5.0,,"['非常热心','十分','准时','非常','好']"
110104135766,1003863,5.0,,
110104173828,1003881,5.0,文明礼貌|驾驶平稳|仪表整洁|干净整洁|提前联系|主动搬运行李|耐心等候,
110104173923,1003883,5.0,主动热情|耐心等候,
110104216425,1003917,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['很','好','热情','准时','希望','很','负责']"
110104235668,1003952,5.0,主动热情|提前联系,
110104273226,1003978,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110104273527,1003991,5.0,,
110104314164,1004012,5.0,主动热情|提前联系|耐心等候|主动搬运行李,"['十分','守时','非常','顺利','十分','感谢']"
110104316524,1004021,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
110104316526,1004025,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['陈','特','特别','热心','一定','陈']"
110104333064,1004037,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['非常','热情','可亲','非常','满意']"
110104373122,1004061,5.0,主动热情|提前联系|耐心等候,
110104373628,1004070,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽,
110104416524,1004107,5.0,,
110104418863,1004120,5.0,主动热情|提前联系|耐心等候,
110104435965,1004138,5.0,提前联系,
110104473627,1004152,5.0,主动热情|提前联系,"['准时','周到','十分满意']"
110104473827,1004155,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['很','很','热情','很','辛苦','还','还']"
110104516026,1004163,5.0,主动热情|普通话流利|提前联系|耐心等候|主动搬运行李,
110104516620,1004170,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','不错','很','流利','很','热情','很','温馨','会','主动']"
110104518967,1004179,5.0,,"['还','非常','热情','非常','好','赞']"
110104535067,1004183,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['很','好']"
110104535465,1004187,5.0,,
110104573620,1004193,5.0,主动热情|提前联系,"['细心','主动','热情','很','好']"
110104573927,1004199,5.0,提前联系|举牌迎接|耐心等候,['感谢']
110104612528,1004216,5.0,主动热情|文明礼貌|普通话流利|干净整洁|提前联系,"['非常','礼貌','还','还','彬彬有礼']"
110104618865,1004252,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
110104618966,1004256,5.0,主动热情|提前联系|耐心等候,"['满意','细致']"
110104635160,1004262,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','满意']"
110104671525,1004280,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['很','热情','很','好','主动','赞']"
110104712426,1004290,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['非常','很','好','还','主动','行','相当']"
110104714464,1004298,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110104716027,1004304,5.0,主动热情|文明礼貌|普通话流利|干净整洁|提前联系|主动搬运行李|耐心等候,
110104716123,1004306,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['非常','很','容易','还','热情','主动','很','亲切','赞']"
110104716425,1004309,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['热情','有礼','一流','非常','熟悉']"
110104716729,1004316,5.0,主动热情|提前联系|耐心等候,
110104733865,1004330,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽,"['谦和','热情','更','合理','主要','最','主动','还','感谢','行','最为']"
110104735260,1004340,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽,"['很','详细']"
110104773525,1004373,5.0,,"['满意','热情','主动','详细','细致','熟悉','很','熟悉','还','特别','谢谢']"
110104810327,1004379,5.0,,
110104810820,1004380,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
110104816822,1004392,5.0,,"['很','热情','很','好','需要','很','好','很','顺畅','很','不错']"
110104833764,1004402,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|景点介绍详尽|耐心等候|路线熟悉,
110104910929,1004425,5.0,主动热情|提前联系|耐心等候,"['详细','完全','担心']"
110104935564,1004463,5.0,主动热情|提前联系|耐心等候,"['安全','还','推','太']"
110104935566,1004465,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['相当','熟悉','热情','大方','nice']"
110105014563,1004482,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|耐心等候|路线熟悉,
110105018366,1004492,5.0,主动热情|提前联系|耐心等候|主动搬运行李,
110105018564,1004494,5.0,主动热情|提前联系|耐心等候,"['厚道','好']"
110105033066,1004495,5.0,,
110105035764,1004505,5.0,主动热情|提前联系|耐心等候,"['热情','开朗','还','温馨','行','特别']"
110105135060,1004552,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
110105216929,1004585,5.0,主动热情|文明礼貌|普通话流利|提前联系|主动搬运行李|耐心等候,
110105312725,1004610,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['不错','挺','热情','好','爱好']"
110105316125,1004615,5.0,主动热情|提前联系|行程安排有惊喜|景点介绍详尽,"['热情','自由','行']"
110105316822,1004618,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110105371027,1004633,5.0,主动热情|提前联系|主动搬运行李|耐心等候,"['热情','开朗','很','有趣','一定']"
110105414265,1004653,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|耐心等候,"['非常','好','希望']"
110105418164,1004666,5.0,主动热情|提前联系|耐心等候,
110105435861,1004678,5.0,主动热情|提前联系|耐心等候,
110105473621,1004695,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['很','厉害','非常','超级','棒']"
110105535461,1004724,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李|耐心等候,
110105573420,1004737,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,"['非常','好','谢谢']"
110105616423,1004747,5.0,主动热情|提前联系|耐心等候,
110105718964,1004789,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
110105733068,1004799,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110105816425,1004817,5.0,文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候,"['好','安全','十分','周到','十分','友善']"
110105816621,1004818,5.0,,['不错']
110105816720,1004822,1.0,,
110105818466,1004831,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['很','好']"
110105933862,1004859,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110105973822,1004877,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
110106018469,1004891,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['感谢','严','热心','有点','后悔','严','定','确实','期待']"
110106033063,1004898,5.0,文明礼貌|干净整洁|主动搬运行李,"['确实','不错']"
110106035163,1004903,5.0,,
110106071225,1004911,5.0,主动热情|驾驶平稳|普通话流利|仪表整洁|车辆物资齐全|提前联系|行程安排有惊喜|景点介绍详尽|耐心等候|路线熟悉,"['熟悉','非常','合理','还','非常','会','肯定','还']"
110106071527,1004915,5.0,,
110106073127,1004918,5.0,,"['非常','热心']"
110106073424,1004921,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,"['下','非常','陌生','迷茫','很']"
110106116520,1004932,5.0,,
110106216926,1004956,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|提前联系|举牌迎接|主动搬运行李|耐心等候,"['主动','聊','非常','愉快','祝','顺利']"
110106235664,1004964,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|主动搬运行李,"['很','周到','很','满意']"
110106235667,1004970,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
110106273220,1004973,5.0,主动热情|提前联系|举牌迎接|耐心等候,"['很','欢喜']"
110106273428,1004975,5.0,主动热情|提前联系|耐心等候,"['感谢','热情','特别','好','特别','好','很','热情']"
110106316425,1004983,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,
110106318869,1004995,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['约','好','鲁','顺畅','很','挺','主动','很','重','真','好','很','有用','期待']"
110106333864,1005001,5.0,主动热情|提前联系|举牌迎接|耐心等候,
110106333869,1005005,5.0,主动热情|提前联系|耐心等候|主动搬运行李,['十分']
110106335160,1005012,5.0,文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|主动搬运行李|耐心等候,"['很','好','流利','干净','整洁']"
110106418169,1005037,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
110106471023,1005052,5.0,文明礼貌|驾驶平稳|普通话流利|干净整洁|提前联系|耐心等候,
110106471526,1005061,5.0,主动热情|提前联系|耐心等候,
110106471529,1005062,5.0,主动热情|提前联系|景点介绍详尽,"['很','好','还','很','美味','谢谢']"
110106516228,1005075,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|仪表整洁|干净整洁|车辆物资齐全|提前联系|耐心等候|主动搬运行李,
110106516826,1005083,5.0,主动热情|驾驶平稳|普通话流利|提前联系|耐心等候,
110106518361,1005092,5.0,主动热情|提前联系|景点介绍详尽,[]
110106535063,1005102,5.0,,
110106535767,1005111,5.0,主动热情|提前联系|主动搬运行李|耐心等候,
110106573225,1005118,5.0,,"['不少','平静','不少']"
110106573828,1005126,5.0,,
110106616026,1005133,5.0,主动热情|提前联系,
110106671224,1005154,5.0,主动热情|提前联系|主动搬运行李,
110106671525,1005157,5.0,主动热情|提前联系,"['很','好','风趣','幽默','聊','超','细心','很','清楚']"
110106716120,1005166,5.0,主动热情|文明礼貌|驾驶平稳|普通话流利|干净整洁|车辆物资齐全|提前联系|举牌迎接|主动搬运行李|耐心等候,
