userid,gender,province,age
110103212628,男,湖南,
110103214160,,广东,
110103214466,,广西,
110103216028,,广东,
110103216125,,上海,
110103216129,女,,
110103216627,女,北京,
110103216629,,上海,
110103216725,,北京,
110103218065,,福建,
110103218165,女,北京,
110103218269,女,内蒙古,
110103218460,男,上海,60后
110103218467,,上海,
110103218468,女,江苏,
110103218861,,北京,
110103233768,,广东,
110103235062,男,上海,80后
110103235063,,福建,
110103235160,,上海,
110103235260,,上海,
110103235665,男,上海,
110103235669,,上海,
110103235767,,北京,70后
110103235860,,广东,
110103235866,,上海,
110103235968,,上海,
110103271022,,北京,
110103271023,男,上海,
110103273020,,北京,
110103273024,,,
110103273420,,上海,
110103273428,,上海,
110103273521,,广东,
110103273825,女,北京,
110103310120,,浙江,
110103310265,,,
110103310266,,上海,
110103310327,,北京,
110103310422,男,,
110103312325,,北京,
110103312629,,北京,
110103312726,,上海,
110103314062,,上海,
110103314265,,福建,
110103314362,,北京,
110103314460,男,上海,
110103314461,女,上海,
110103314561,,广东,
110103316021,,上海,
110103316029,女,上海,
110103316528,,,
110103316827,,北京,
110103316922,,四川,
110103318069,,上海,
110103318360,,上海,
110103318468,女,,
110103318768,,浙江,
110103318868,,云南,
110103318964,男,北京,70后
110103333069,男,,80后
110103335064,,上海,
110103335066,,北京,
110103335168,女,天津,80后
110103335262,男,浙江,
110103335461,,江苏,
110103335465,,北京,
110103335561,,北京,
110103335766,,黑龙江,
110103335964,,上海,
110103371223,男,福建,70后
110103371520,,湖南,
110103371528,,北京,
110103373324,,,
110103373823,,上海,
110103373827,女,上海,80后
110103373920,男,北京,70后
110103410321,,四川,
110103412226,女,广西,80后
110103412227,,上海,
110103412521,,上海,
110103412522,女,湖北,
110103412922,,北京,
110103414267,,上海,
110103414369,,上海,
110103414466,,上海,
110103414469,,广东,
110103414562,,上海,
110103414565,,上海,
110103414866,,上海,
110103414965,,北京,70后
110103416322,,湖北,
110103416521,,上海,
110103416628,女,,
110103416726,女,上海,90后
110103416821,,上海,
110103416923,女,江苏,90后
110103416926,,江苏,
110103418169,,广东,
110103418265,,上海,
110103418267,,陕西,
110103418464,女,广东,
110103418563,,江苏,
110103418663,,江苏,
110103435060,,上海,
110103435169,,上海,
110103435368,,上海,
110103435564,,北京,
110103435566,,山东,
110103435665,女,,70后
110103435866,女,北京,
110103435960,,广东,
110103473028,,上海,
110103473126,,北京,
110103473129,,北京,
110103473420,,广东,
110103473528,,上海,
110103473629,,上海,
110103473726,,贵州,
110103473821,,北京,
110103510126,,上海,
110103510429,,广东,
110103512020,,上海,
110103512320,男,北京,
110103512529,,浙江,
110103512629,,北京,
110103512927,,北京,
110103516425,,北京,
110103516726,,北京,
110103518061,,北京,
110103518067,,北京,
110103518460,,上海,
110103518465,,浙江,
110103518960,男,广东,
110103518963,,四川,
110103518964,,江苏,
110103533762,男,上海,
110103533862,,北京,80后
110103533864,女,四川,80后
110103535165,,福建,
110103535167,,上海,
110103535666,,,
110103535760,,北京,
110103535968,,新疆,
110103535969,,上海,
110103571022,,北京,
110103571024,,广东,
110103571520,,江苏,
110103571521,男,上海,60后
110103571523,,广东,
110103573020,,北京,
110103573125,女,上海,00后
110103573128,男,上海,
110103573424,,江苏,
110103573723,,上海,
110103610128,,上海,
110103610226,,,
110103610624,,北京,
110103610822,,江苏,
110103612220,男,广东,
110103612326,,,
110103612721,男,河北,
110103612723,,北京,
110103612724,男,上海,70后
110103612820,男,北京,
110103612821,,湖南,
110103612824,女,广东,
110103616625,,上海,
110103616923,女,北京,
110103618061,,,
110103618367,,上海,
110103618563,,江苏,
110103633066,女,,
110103633764,,山东,
110103635063,女,广东,60后
110103635166,,浙江,
110103635261,,北京,
110103635266,男,重庆,80后
110103635268,,山东,
110103635662,女,上海,
110103635762,,浙江,
110103635769,男,北京,00后
110103635868,,天津,
110103671223,,北京,
110103671523,,广东,70后
110103671528,,江苏,
110103673025,女,北京,00后
110103673422,,上海,
110103673622,女,上海,80后
110103673929,,浙江,
110103712428,男,上海,
110103712521,,上海,
110103712526,,北京,90后
110103712528,,江苏,
110103712629,,北京,
110103712721,男,北京,70后
110103712729,,北京,
110103714263,,北京,
110103714366,女,,
110103714965,,江苏,
110103716121,男,江西,
110103716125,女,北京,
110103716220,男,广东,
110103716723,,广东,
110103716726,,北京,
110103716829,,北京,
110103718061,,上海,
110103718165,,北京,
110103718262,,上海,
110103718363,,,
110103718562,男,上海,
110103718760,,上海,
110103733764,,北京,
110103733864,,北京,
110103733867,,上海,
110103735160,,天津,
110103735162,,北京,
110103735167,,北京,
110103735262,,江苏,
110103735265,男,浙江,
110103735662,女,上海,
110103773124,男,,
110103773329,女,辽宁,80后
110103773424,女,上海,
110103773526,女,北京,
110103773627,,浙江,
110103773825,,江苏,
110103773829,,山东,
110103810320,女,北京,90后
110103810425,,上海,
110103812120,男,上海,
110103812628,,江苏,
110103812924,,北京,
110103812925,,辽宁,
110103814260,男,上海,80后
110103814261,,北京,
110103814262,男,江苏,
110103814269,,广东,
110103816124,,北京,
110103816223,女,上海,
110103816224,,上海,
110103816422,女,北京,80后
110103816621,,广东,
110103818267,,上海,
110103818268,,浙江,
110103818360,,江苏,
110103818368,,上海,
110103818762,,上海,
110103818763,,北京,
110103818769,,广东,
110103818868,女,北京,
110103818960,,北京,
110103833761,,浙江,70后
110103833864,女,广东,90后
110103835063,,四川,
110103835162,女,广东,70后
110103835163,,广东,
110103835264,,北京,80后
110103835266,男,上海,70后
110103835964,女,上海,
110103873024,女,广东,
110103873222,,广西,
110103873426,女,北京,
110103873627,男,重庆,70后
110103873922,女,北京,
110103873928,,四川,
110103912022,女,,
110103912125,,上海,
110103912520,,北京,
110103914365,,上海,
110103914466,,北京,
110103916222,,广东,
110103916527,,广东,
110103916626,,北京,
110103916629,,河南,
110103916929,女,江苏,
110103918062,,四川,
110103918063,,上海,
110103918067,男,上海,80后
110103918465,,上海,
110103918764,女,江苏,80后
110103918866,,北京,
110103933865,,辽宁,
110103935061,,上海,70后
110103935168,女,天津,
110103935569,,广东,
110103935860,,湖南,
110103971027,,上海,
110103971222,,广东,
110103971223,,广东,
110103971224,,广东,
110103971228,,,
110103971523,,上海,
110103973022,女,重庆,80后
110103973026,男,上海,80后
110103973429,,浙江,
110103973525,女,,90后
110103973720,,北京,
110103973722,女,山东,80后
110103973726,,浙江,
110103973928,,贵州,00后
110104012325,,北京,
110104012420,,北京,
110104012427,男,江苏,90后
110104012529,男,河北,
110104014166,,上海,
110104014260,,上海,60后
110104014364,,山东,
110104014368,,上海,
110104014468,男,四川,70后
110104014565,,北京,
110104014665,,上海,
110104014961,,上海,
110104014968,,北京,
110104016023,,江苏,
110104016123,,北京,
110104016224,,浙江,
110104016323,,北京,80后
110104016529,,北京,
110104016626,女,浙江,
110104018068,,上海,
110104018069,,北京,
110104018161,,上海,
110104018162,,湖北,
110104018368,女,北京,
110104018466,,浙江,
110104018467,,上海,
110104018561,,北京,
110104018669,女,北京,80后
110104018763,,北京,
110104018962,,北京,
110104033763,,上海,
110104033767,,,
110104033861,,上海,
110104035063,,江苏,
110104035067,,四川,
110104035068,,上海,
110104035165,,四川,
110104035169,,,
110104035369,,浙江,
110104035463,,上海,
110104035560,,北京,80后
110104035866,,江苏,
110104035867,女,北京,70后
110104035966,,广东,
110104071021,,,
110104071521,,河南,
110104071523,男,上海,
110104071525,,北京,
110104073129,女,,
110104073225,,辽宁,
110104073322,,北京,
110104073325,,广东,
110104073429,,浙江,
110104073521,,北京,
110104073526,,上海,
110104073626,男,上海,
110104073720,,广东,
110104110160,,四川,
110104110568,,广东,80后
110104112125,,上海,
110104112529,,上海,
110104114269,,浙江,
110104114363,,上海,
110104114461,,天津,
110104114763,女,北京,
110104116124,,湖南,
110104116422,,北京,
110104116621,女,北京,
110104118063,,北京,
110104118067,,天津,
110104118266,,江苏,
110104118460,,山东,
110104118469,,四川,
110104118667,,广东,
110104118765,,北京,
110104118862,,,
110104118964,男,,
110104118969,,天津,
110104133066,,北京,
110104133765,,浙江,
110104133768,,广东,
110104133867,,安徽,
110104135060,,上海,
110104135062,,上海,
110104135164,,天津,
110104135365,,上海,
110104135766,,北京,
110104135865,男,,60后
110104171520,女,上海,
110104173025,,北京,
110104173522,,江西,
110104173525,,广东,
110104173622,,北京,
110104173626,,浙江,
110104173828,女,北京,80后
110104173923,,天津,
110104173924,,北京,
110104212124,男,湖北,
110104212422,,上海,
110104212624,,天津,
110104212628,女,上海,80后
110104212720,女,,
110104212721,,重庆,
110104212722,女,上海,
110104212728,,江苏,
110104214360,,北京,
110104214364,,海南,
110104214465,,北京,
110104214561,,江苏,
110104214660,,广东,
110104214860,,江苏,80后
110104214966,,重庆,
110104216225,,山东,
110104216425,,四川,
110104216429,,上海,
110104216627,,湖北,
110104216723,男,上海,
110104216824,,重庆,
110104218162,男,北京,70后
110104218169,,广东,
110104218364,,北京,
110104218563,,,
110104218661,,北京,
110104218762,女,广东,
110104233864,,北京,
110104235262,女,湖北,
110104235364,,江苏,
110104235563,,北京,
110104235569,男,湖南,70后
110104235660,女,天津,
110104235661,,上海,
110104235663,,广西,
110104235668,,福建,
110104235760,女,广东,
110104235763,,广东,
110104235764,,上海,
110104235768,女,北京,80后
110104235861,男,上海,
110104235864,,上海,
110104271021,,上海,
110104271224,,天津,
110104271525,男,上海,70后
110104273023,,北京,
110104273026,,湖北,
110104273226,,浙江,
110104273229,,北京,
110104273321,,北京,
110104273527,女,上海,
110104273623,,江苏,
110104273625,女,广东,
110104273627,,江苏,
110104273723,,四川,
110104273920,,上海,
110104312120,,北京,
110104312128,,北京,
110104312320,女,上海,
110104312323,,云南,
110104312420,,,
110104312827,,上海,70后
110104312923,,天津,
110104312929,女,广西,
110104314162,,山西,
110104314164,,北京,
110104314266,女,上海,
110104314568,女,上海,80后
110104316324,,上海,
110104316421,女,江苏,
110104316520,,上海,
110104316523,女,上海,80后
110104316524,,上海,90后
110104316526,女,,
110104316624,,,
110104316625,女,福建,90后
110104316826,,上海,
110104318461,,北京,
110104318467,男,,00后
110104333064,男,上海,80后
110104333762,女,福建,
110104333863,女,,
110104335165,,浙江,
110104335268,,北京,
110104335360,,北京,
110104335362,,北京,
110104335364,,上海,70后
110104335369,,上海,
110104335562,男,北京,
110104335662,,北京,
110104335964,,辽宁,
110104371029,男,上海,
110104371229,,,
110104373122,,上海,
110104373320,,北京,
110104373321,,江苏,
110104373323,女,四川,
110104373628,男,上海,80后
110104373825,女,上海,
110104412126,,北京,
110104412129,,广东,
110104412428,,北京,
110104412429,,浙江,
110104414061,男,上海,
110104414263,女,北京,
110104414361,女,上海,70后
110104414466,,北京,
110104414569,,北京,
110104414668,,广东,
110104414768,,重庆,
110104416022,女,广东,70后
110104416120,,上海,
110104416423,,北京,
110104416524,,上海,
110104416625,,上海,
110104416924,男,,80后
110104418466,,北京,
110104418469,,江苏,
110104418663,,,
110104418669,,上海,
110104418766,,,
110104418863,,上海,
110104418967,,广东,
110104433761,,北京,
110104435068,,北京,
110104435169,,北京,
110104435262,,北京,
110104435460,女,上海,
110104435569,,北京,
110104435761,,海南,
110104435764,,北京,
110104435962,,天津,
110104435965,男,江苏,
110104435969,,北京,
110104473421,,浙江,
110104473428,男,上海,70后
110104473627,男,广东,
110104473727,女,,
110104473827,,北京,
110104510423,,上海,
110104512222,,北京,
110104512427,,四川,
110104514162,,北京,
110104514460,,北京,
110104516026,,上海,
110104516120,,,
110104516424,,上海,
110104516525,,湖南,
110104516620,男,北京,
110104516628,,,
110104516924,,广东,
110104518065,,四川,
110104518260,女,,
110104518967,,贵州,
110104518968,男,北京,
110104533860,女,上海,
110104535067,,上海,
110104535261,,广东,
